1	-2.49111	7.59943	5.22065	-1.88247	0.0979744	lidar	1	-2.59674	7.60288	-2.83427	8.51756	-2.54177	7.59184	-1.75931	-4.89006	-2.72858	8.51752	5.22062	-1.85104	0.0979544
1	-2.7299	7.10479	5.26403	-1.93926	-0.0459153	lidar	1	-2.79865	7.064	-3.01916	7.97261	-2.71658	7.10238	-1.73786	-4.89933	-2.95172	8.01563	5.264	-1.90784	-0.0459399
1	-2.8436	6.68798	5.1035	-1.90377	0.0370043	lidar	1	-2.74651	6.86867	-2.9609	7.77901	-2.88957	6.61214	-1.72295	-4.90566	-3.05226	7.59537	5.10347	-1.87237	0.0369643
1	-2.95109	6.20866	5.07658	-1.85421	0.136063	lidar	1	-2.90217	6.22989	-3.09642	7.13565	-3.0614	6.12139	-1.71464	-4.90911	-3.14465	7.113	5.07655	-1.8228	0.136021
1	-3.12251	5.66867	5.19478	-1.85428	0.104565	lidar	1	-3.1778	5.53101	-3.34997	6.42847	-3.23274	5.63043	-1.71295	-4.9097	-3.29903	6.56789	5.19477	-1.82286	0.104541
1	-3.35229	5.16517	5.25841	-1.9141	-0.0481278	lidar	1	-3.43031	5.10507	-3.58897	5.9948	-3.40424	5.13955	-1.71787	-4.90745	-3.51289	6.05741	5.2584	-1.88269	-0.0481381
1	-3.60902	4.63891	5.36815	-1.97415	-0.166601	lidar	1	-3.69435	4.52196	-3.83457	5.40369	-3.57657	4.64902	-1.72939	-4.90233	-3.75296	5.52334	5.36813	-1.94274	-0.166589
1	-3.91246	4.13396	5.45784	-2.05648	-0.305626	lidar	1	-4.00238	4.04684	-4.12752	4.91912	-3.75039	4.15913	-1.74749	-4.8943	-4.04039	5.00911	5.45781	-2.02508	-0.305604
1	-4.02291	3.66093	5.34595	-1.97599	-0.0715326	lidar	1	-3.88053	3.75177	-3.99646	4.62803	-3.92635	3.67019	-1.77212	-4.8833	-4.13591	4.53283	5.34591	-1.94457	-0.0715064
1	-4.19346	3.18279	5.30498	-1.9556	-0.0124988	lidar	1	-4.15119	3.21968	-4.25028	4.0877	-4.10509	3.18248	-1.8032	-4.86925	-4.29136	4.0496	5.30495	-1.92418	-0.0124895
1	-4.3398	2.63893	5.36393	-1.89962	0.111981	lidar	1	-4.32451	2.55034	-4.40248	3.41324	-4.28727	2.69633	-1.84065	-4.85202	-4.42055	3.50141	5.3639	-1.86819	0.111996
1	-4.56212	2.1309	5.40862	-1.92887	0.0229834	lidar	1	-4.61223	2.09192	-4.67566	2.94601	-4.47352	2.21205	-1.88436	-4.83149	-4.62681	2.98665	5.40859	-1.89744	0.0229834
1	-4.80694	1.60863	5.48223	-1.96551	-0.0625424	lidar	1	-4.86829	1.53442	-4.91408	2.38074	-4.66444	1.72998	-1.93422	-4.80751	-4.8551	2.45694	5.4822	-1.93409	-0.0625423
1	-4.83966	1.13546	5.31849	-1.84503	0.211883	lidar	1	-4.66779	1.28643	-4.70589	2.13917	-4.86066	1.25049	-1.99007	-4.7799	-4.87292	1.9829	5.31846	-1.81359	0.211889
1	-4.92543	0.68347	5.19261	-1.79803	0.271587	lidar	1	-4.85498	0.825661	-4.87852	1.67276	-5.06277	0.77393	-2.05174	-4.74848	-4.94445	1.52847	5.1926	-1.7666	0.271563
1	-5.09028	0.212721	5.16625	-1.82252	0.160872	lidar	1	-5.1231	0.257311	-5.12865	1.09626	-5.27133	0.300706	-2.11906	-4.71303	-5.09444	1.05284	5.16626	-1.7911	0.160826
1	-5.26731	-0.254372	5.14059	-1.85644	0.0531447	lidar	1	-5.29972	-0.212982	-5.29042	0.620655	-5.4869	-0.168772	-2.1918	-4.67335	-5.25671	0.580415	5.14061	-1.82503	0.0530965
1	-5.68148	-0.613727	5.04216	-2.10272	-0.489994	lidar	1	-5.85359	-0.445801	-5.83669	0.370553	-5.71001	-0.634069	-2.26974	-4.62919	-5.6594	0.208218	5.04219	-2.07137	-0.490077
